latitude,longitude,acq_date,month,acq_time,daynight,confidence,brightness,bright_t31,frp,satellite,instrument,type,source_file,label
19.04651,105.22321,2026-03-01,3,750,D,67,314.8,298.24,7.47,Aqua,MODIS,,nrt,1
19.05041,105.21691,2026-03-01,3,750,D,66,314.53,297.84,8.11,Aqua,MODIS,,nrt,1
19.10167,105.17414,2026-03-01,3,750,D,42,317.23,298.48,9.3,Aqua,MODIS,,nrt,1
19.12501,105.25899,2026-03-01,3,750,D,53,315.69,298.68,8.34,Aqua,MODIS,,nrt,1
19.12229,105.18164,2026-03-01,3,750,D,78,323.6,298.53,18.1,Aqua,MODIS,,nrt,1
19.12054,105.17069,2026-03-01,3,750,D,46,316.37,298.78,9.35,Aqua,MODIS,,nrt,1
19.19569,105.58326,2026-03-01,3,750,D,45,312.67,298.49,5.95,Aqua,MODIS,,nrt,1
19.21311,105.58422,2026-03-01,3,750,D,70,316.8,297.62,10.73,Aqua,MODIS,,nrt,1
19.08887,104.82654,2026-03-01,3,750,D,66,314.15,299.69,9.21,Aqua,MODIS,,nrt,1
19.19187,105.394,2026-03-01,3,750,D,52,316.02,299.2,6.87,Aqua,MODIS,,nrt,1
19.20117,105.39227,2026-03-01,3,750,D,71,317.5,299.06,8.48,Aqua,MODIS,,nrt,1
19.23589,105.42962,2026-03-01,3,750,D,69,316.02,298.22,8.32,Aqua,MODIS,,nrt,1
19.27225,105.43924,2026-03-01,3,750,D,82,333.65,299.57,32.9,Aqua,MODIS,,nrt,1
19.27052,105.42864,2026-03-01,3,750,D,57,314.17,299.44,6.51,Aqua,MODIS,,nrt,1
19.35674,105.66956,2026-03-01,3,750,D,67,322.97,298.4,17.1,Aqua,MODIS,,nrt,1
19.35514,105.65944,2026-03-01,3,750,D,64,319.38,298.18,13.33,Aqua,MODIS,,nrt,1
19.36209,105.58413,2026-03-01,3,750,D,73,319.16,298.01,13.8,Aqua,MODIS,,nrt,1
19.36043,105.57365,2026-03-01,3,750,D,54,310.83,298.1,5.26,Aqua,MODIS,,nrt,1
19.3939,105.7259,2026-03-01,3,750,D,58,311.66,297.37,5.38,Aqua,MODIS,,nrt,1
19.40646,105.51591,2026-03-01,3,750,D,56,310.93,299.39,5.28,Aqua,MODIS,,nrt,1
19.44037,105.66877,2026-03-01,3,750,D,66,314.61,299.6,8.24,Aqua,MODIS,,nrt,1
19.48074,105.74553,2026-03-01,3,750,D,61,317.52,297.69,12.3,Aqua,MODIS,,nrt,1
19.50886,105.75585,2026-03-01,3,750,D,36,309.76,298.11,4.77,Aqua,MODIS,,nrt,1
19.50259,105.59944,2026-03-01,3,750,D,69,316.04,300.06,9.83,Aqua,MODIS,,nrt,1
19.52279,105.0892,2026-03-01,3,750,D,42,310.84,298.42,5.87,Aqua,MODIS,,nrt,1
19.713,105.39979,2026-03-01,3,750,D,71,317.35,297.82,11.05,Aqua,MODIS,,nrt,1
19.71135,105.38943,2026-03-01,3,750,D,82,327.44,297.35,23.64,Aqua,MODIS,,nrt,1
19.72416,105.30476,2026-03-01,3,750,D,69,315.94,298.34,9.92,Aqua,MODIS,,nrt,1
19.76885,105.40426,2026-03-01,3,750,D,66,313.89,298.8,7.49,Aqua,MODIS,,nrt,1
19.87509,105.43293,2026-03-01,3,750,D,68,315.3,298.7,8.02,Aqua,MODIS,,nrt,1
20.05614,105.75133,2026-03-01,3,750,D,42,313.61,297.79,6.9,Aqua,MODIS,,nrt,1
19.99027,105.2924,2026-03-01,3,750,D,72,318.06,297.82,12.09,Aqua,MODIS,,nrt,1
20.07659,105.71099,2026-03-01,3,750,D,41,311.39,298.42,5.48,Aqua,MODIS,,nrt,1
20.26021,105.58224,2026-03-01,3,750,D,67,315.15,298.49,7.74,Aqua,MODIS,,nrt,1
20.25857,105.57191,2026-03-01,3,750,D,70,316.68,298.99,8.93,Aqua,MODIS,,nrt,1
20.28645,105.45107,2026-03-01,3,750,D,60,313.06,299.34,6.75,Aqua,MODIS,,nrt,1
20.30839,105.53527,2026-03-01,3,750,D,64,315.74,298.02,10.28,Aqua,MODIS,,nrt,1
20.30674,105.52504,2026-03-01,3,750,D,69,316.01,298.27,10.36,Aqua,MODIS,,nrt,1
20.35249,105.69395,2026-03-01,3,750,D,50,310.84,296.91,3.53,Aqua,MODIS,,nrt,1
20.44124,105.67248,2026-03-01,3,750,D,56,310.99,297.99,5.24,Aqua,MODIS,,nrt,1
20.51379,105.60127,2026-03-01,3,750,D,49,309.78,297.21,4.65,Aqua,MODIS,,nrt,1
20.98948,105.20946,2026-03-01,3,752,D,43,312.03,297.93,7.91,Aqua,MODIS,,nrt,1
21.29652,106.83326,2026-03-01,3,752,D,45,309.77,295.66,5.17,Aqua,MODIS,,nrt,1
21.39335,106.92593,2026-03-01,3,752,D,47,311.29,294.44,6.22,Aqua,MODIS,,nrt,1
21.39196,106.91658,2026-03-01,3,752,D,51,312.46,295.01,7.32,Aqua,MODIS,,nrt,1
21.14667,105.21084,2026-03-01,3,752,D,35,311.5,297.66,5.43,Aqua,MODIS,,nrt,1
21.1384,105.15905,2026-03-01,3,752,D,71,317.81,296.48,11.91,Aqua,MODIS,,nrt,1
21.13669,105.14835,2026-03-01,3,752,D,73,319.35,295.34,13.42,Aqua,MODIS,,nrt,1
21.15421,105.19892,2026-03-01,3,752,D,34,310.22,296.8,4.82,Aqua,MODIS,,nrt,1
21.17919,105.06892,2026-03-01,3,752,D,54,311.03,296.16,5.34,Aqua,MODIS,,nrt,1
21.24954,105.15289,2026-03-01,3,752,D,43,311.44,296.43,5.65,Aqua,MODIS,,nrt,1
21.46004,106.38039,2026-03-01,3,752,D,70,316.84,298.55,9.43,Aqua,MODIS,,nrt,1
21.45858,106.37088,2026-03-01,3,752,D,80,325.58,299.05,18.34,Aqua,MODIS,,nrt,1
21.35748,105.72237,2026-03-01,3,752,D,100,364.5,299.7,102.42,Aqua,MODIS,,nrt,1
21.25311,104.89756,2026-03-01,3,752,D,43,312.09,296.39,7.02,Aqua,MODIS,,nrt,1
21.45186,105.72928,2026-03-01,3,752,D,64,313.59,297.79,7.54,Aqua,MODIS,,nrt,1
21.13294,103.20941,2026-03-01,3,752,D,63,323.09,296.73,25.46,Aqua,MODIS,,nrt,1
21.59837,105.95863,2026-03-01,3,752,D,67,314.69,298.31,8.56,Aqua,MODIS,,nrt,1
21.55386,105.67461,2026-03-01,3,752,D,60,315.98,296.36,10.84,Aqua,MODIS,,nrt,1
21.21052,103.28909,2026-03-01,3,752,D,65,316.79,298.66,15.8,Aqua,MODIS,,nrt,1
21.59337,105.16067,2026-03-01,3,752,D,50,310.97,297.29,5.32,Aqua,MODIS,,nrt,1
21.55296,104.90922,2026-03-01,3,752,D,67,314.62,295.55,9.97,Aqua,MODIS,,nrt,1
21.64257,105.35249,2026-03-01,3,752,D,83,328.11,297.7,24.37,Aqua,MODIS,,nrt,1
21.6888,105.47355,2026-03-01,3,752,D,66,314.05,297.53,8.86,Aqua,MODIS,,nrt,1
21.6914,105.43168,2026-03-01,3,752,D,76,320.86,297.46,14.54,Aqua,MODIS,,nrt,1
21.68979,105.42162,2026-03-01,3,752,D,44,310.35,296.74,4.18,Aqua,MODIS,,nrt,1
21.32202,103.22813,2026-03-01,3,752,D,79,323.4,300.33,24.59,Aqua,MODIS,,nrt,1
21.7132,105.51038,2026-03-01,3,752,D,30,310.68,295.85,5.07,Aqua,MODIS,,nrt,1
